21.023186,105.778954,05:57:30,36
21.023952,105.778839,05:57:39,37
21.024773,105.778824,05:57:46,40
21.025618,105.778908,05:57:54,38
21.026371,105.77903,05:58:02,36
21.027014,105.779114,05:58:10,25
21.027464,105.779228,05:58:17,24
21.027554,105.779259,05:58:19,16
21.027594,105.779305,05:58:29,1
21.02762,105.779312,05:58:35,4
21.027704,105.779312,05:58:41,6
21.027813,105.779312,05:58:46,11
21.027935,105.779312,05:58:51,9
21.02803,105.779335,05:58:59,1
21.028051,105.779343,05:59:07,3
21.028276,105.779381,05:59:15,14
21.028677,105.779457,05:59:23,22
21.029207,105.779541,05:59:31,28
21.029835,105.77964,05:59:40,33
21.030565,105.779716,05:59:47,34
21.031158,105.779839,05:59:55,29
21.031567,105.779892,06:00:03,17
21.03264,105.780075,06:00:19,35
21.03334,105.780212,06:00:27,35
21.034012,105.780357,06:00:35,33
21.034376,105.780464,06:00:41,14
21.034405,105.780472,06:00:42,9
21.034433,105.780472,06:00:52,3
21.034451,105.780479,06:00:53,8
21.034473,105.780479,06:00:54,8
21.034622,105.780495,06:00:58,14
21.034845,105.78051,06:01:03,20
21.035124,105.780533,06:01:08,22
21.035585,105.780594,06:01:17,22
21.035955,105.780693,06:01:25,13
21.03611,105.780724,06:01:57,5
21.036346,105.780777,06:02:05,15
21.03672,105.780861,06:02:13,20
21.037174,105.780914,06:02:21,24
21.037647,105.780922,06:02:29,20
21.038069,105.780945,06:02:37,21
21.038525,105.780991,06:02:45,24
21.039038,105.781029,06:02:53,25
21.039455,105.781036,06:03:01,19
21.040283,105.781036,06:03:17,14
21.04039,105.781036,06:03:20,14
21.040453,105.781036,06:03:22,12
21.040501,105.781036,06:03:23,8
21.040657,105.781029,06:03:29,14
21.04089,105.781013,06:03:34,16
21.04109,105.780998,06:03:39,15
21.041382,105.781006,06:03:47,16
21.041676,105.781036,06:03:55,8
21.041815,105.781021,06:04:35,8
21.042133,105.781029,06:04:43,17
21.042564,105.781075,06:04:53,21
21.043093,105.78109,06:05:00,28
21.043728,105.78112,06:05:08,31
21.044371,105.781174,06:05:16,31
21.044991,105.781227,06:05:24,29
21.045496,105.781303,06:05:32,19
21.045824,105.781311,06:06:28,8
21.046068,105.781334,06:06:36,14
21.046412,105.781364,06:06:44,17
21.046814,105.78138,06:06:52,20
21.047327,105.781395,06:07:00,26
21.047865,105.781433,06:07:08,27
21.04846,105.781479,06:07:16,28
21.049063,105.78154,06:07:24,28
21.049698,105.781601,06:07:32,34
21.050306,105.78167,06:07:40,30
21.050873,105.781731,06:07:48,26
21.051096,105.781761,06:07:53,9
21.051111,105.781761,06:07:54,3
21.051126,105.781754,06:08:01,5
21.051147,105.781754,06:08:03,10
21.051289,105.781723,06:08:08,11
21.051485,105.781715,06:08:13,18
21.051786,105.781738,06:08:18,25
21.052418,105.781761,06:08:26,33
21.053146,105.781799,06:08:34,36
21.053875,105.781921,06:08:42,35
21.054646,105.782043,06:08:50,39
21.05546,105.782211,06:08:58,40
21.056223,105.782364,06:09:06,35
21.056889,105.782524,06:09:14,31
21.057394,105.782646,06:09:22,18
21.057493,105.782692,06:09:25,7
21.057667,105.782761,06:09:44,8
21.057848,105.782814,06:09:49,18
21.058065,105.782883,06:09:54,17
21.058477,105.782936,06:10:02,20
21.05883,105.783028,06:10:10,15
21.05929,105.783134,06:10:18,25
21.05982,105.783302,06:10:26,26
21.060366,105.783424,06:10:34,26
21.060883,105.783531,06:10:42,24
21.06135,105.783676,06:10:50,22
21.061882,105.783798,06:10:58,26
21.062151,105.783905,06:11:04,10
21.062187,105.783913,06:11:06,7
21.062225,105.783928,06:11:12,6
21.062349,105.783943,06:11:17,10
